,ID,COUNTRY,HOSPITAL ID,HOSPITAL NAME,ADDRESS,NEIGHBORHOOD,CITY,STATE,ZIP,AREA,TELEPHONE,EXTENTION,EMAIL,AFFILIATION,NATURE OF ESTABLISHMENT,WEBSITE,TYPE OF ESTABLISHMENT,LEVEL OF CARE,VENTILATORS,BEDS TO VENTILATORS RATIO,LINEAR REGRESSION MODELING,google_search,lat_long,lat,long,
3185,15589,Mexico,DFSMP003491,SERVICIO MEDICO DOCTOR FERNANDO DIAZ HERNANDEZ,PASCLE 162,PEDREGAL DE SANTO DOMINGO,COYOACAN,CDMX,4369,55,{56103344},,FERDIHE60@GMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,SERVICIO MEDICO DOCTOR FERNANDO DIAZ HERNANDEZ COYOACAN CDMX MEXICO,"(19.3248733, -99.1669711)",19.3248733,-99.1669711,
3186,15957,Mexico,OCSMP001145,CLINICA MEDICA GENESIS,VENUSTIANO CARRANZA 205,REVOLUCION,OAXACA DE JUAREZ,OAXACA,68010,951,{5125698},,,Private,Private,None,Clinic,1 - Primary Care,0,4,-1,CLINICA MEDICA GENESIS OAXACA DE JUAREZ OAXACA MEXICO,"(17.0824557, -96.7467291)",17.0824557,-96.7467291,
3187,14370,Mexico,CSSMP000666,CENTRAL MEDICA QUIRURGICA,20 DE MARZO Y ALLENDE 29,BARRIO NICATAN,TONALA,CHIAPAS,30500,966,{6631085},,CENTRALMEDICAQUIRURGICA@HOTMAIL.COM,Private,Private,,Clinic,2 - General Hospital,0,3,-1,CENTRAL MEDICA QUIRURGICA TONALA CHIAPAS MEXICO,"(16.0871914, -93.7512428)",16.0871914,-93.7512428,
3188,14662,Mexico,HGSMP000251,CLINICA DE ESPECIALIDADES DEL NINO DIOS,GARDENIA 19,EL EDEN,TEPEJI DEL RIO DE OCAMPO,HIDALGO,42850,773,{7331992},,CEND1013@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,0.171438201,CLINICA DE ESPECIALIDADES DEL NINO DIOS TEPEJI DEL RIO DE OCAMPO HIDALGO MEXICO,"(19.905544, -99.33896519999999)",19.905544,-99.3389652,
3189,14200,Mexico,,CLINICA CREARH,CARRETERA A CHICOASEN 4586,SAN ISIDRO BUENA VISTA,TUXTLA GUTIERREZ,CHIAPAS,29027,961,{6150106},,CREARH4586@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,0.787351087,CLINICA CREARH TUXTLA GUTIERREZ CHIAPAS MEXICO,"(16.7636519, -93.1578595)",16.7636519,-93.1578595,
3190,16042,Mexico,DFSMP001304,CONSULTORIO MEDICO JOSE MEDINA JIMENEZ,ORIENTE 185 72,VILLA HERMOSA,GUSTAVO A. MADERO,CDMX,7410,55,{66790032},,DOCJOSEMEDINA@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,CONSULTORIO MEDICO JOSE MEDINA JIMENEZ GUSTAVO A. MADERO CDMX MEXICO,"(19.5024421, -99.090216)",19.5024421,-99.090216,
3191,14555,Mexico,DGSMP000375,CLINICA MEDICA INTEGRAL MISION,CALZADA AGUSTIN CASTRO 500,,GOMEZ PALACIO,DURANGO,35000,871,{7157093},,AMJURADO@PRODIGY.NET.MX,Private,Private,None,Clinic,2 - General Hospital,0,3,-1,CLINICA MEDICA INTEGRAL MISION GOMEZ PALACIO DURANGO MEXICO,"(25.562152, -103.5051912)",25.562152,-103.5051912,
3192,14691,Mexico,HGSMP000806,CENTRO MEDICO SAGRADO CORAZON DE JESUS,AVENIDA HIDALGO 18,CENTRO,METZTITLAN,HIDALGO,43350,774,{7430871},,SAGRADE_COR@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,0.420589485,CENTRO MEDICO SAGRADO CORAZON DE JESUS METZTITLAN HIDALGO MEXICO,"(20.5945494, -98.76275989999999)",20.5945494,-98.7627599,
3193,13062,Mexico,GTSMP003113,CLINICA MEDICA CLIMED,AVENIDA HIDALGO 66,CENTRO,DOCTOR MORA,GUANAJUATO,37960,419,{1930565},,DR_NICOLASCALVO@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,CLINICA MEDICA CLIMED DOCTOR MORA GUANAJUATO MEXICO,"(21.1430821, -100.3185428)",21.1430821,-100.3185428,
3194,15485,Mexico,DFSMP004606,GRUPO MEDICO SANTISIMA TRINIDAD II S.A. DE C.V.,AVENIDA SAN LORENZO 1373,CERRO DE LA ESTRELLA,IZTAPALAPA,CDMX,9860,55,{54265556},,CLINICA_SANTISIMATRINIDAD@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,GRUPO MEDICO SANTISIMA TRINIDAD II S.A. DE C.V. IZTAPALAPA CDMX MEXICO,"(19.3265073, -99.0753555)",19.3265073,-99.0753555,
3195,14404,Mexico,BCSMP000320,CLINICA MATERNO TEPEYAC,AVENIDA CARLOTA SOSA 400,RIO P/A,TIJUANA,BAJA CALIFORNIA,22350,664,{6830208},,,Private,Private,,,,0,3,1.648335416,CLINICA MATERNO TEPEYAC TIJUANA BAJA CALIFORNIA MEXICO,"(32.5310947, -116.9937179)",32.5310947,-116.9937179,
3196,15515,Mexico,DFSMP000510,SANATORIO SAN LORENZO,ORIENTE 87 2702,EMILIANO ZAPATA,GUSTAVO A. MADERO,CDMX,7889,55,{55376321},,ALORENZO1944@GMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,SANATORIO SAN LORENZO GUSTAVO A. MADERO CDMX MEXICO,"(19.4603192, -99.1173026)",19.4603192,-99.1173026,
3197,16561,Mexico,DFSMP003701,SANATORIO SAN JUDAS TADEO,LOS LOMBARDOS MANZANA 120 LOTE 47,MIGUEL HIDALGO,TLAHUAC,ESTADO DE MEXICO,54700,55,{58665496},,,Private,Private,,,2 - General Hospital,0,3,-1,SANATORIO SAN JUDAS TADEO TLAHUAC ESTADO DE MEXICO MEXICO,"(19.2904471, -99.04183959999999)",19.2904471,-99.0418396,
3198,15717,Mexico,DFSMP000884,SANATORIO SANTA BARBARA,TAMAZULA 2447,SAN FELIPE DE JESUS,GUSTAVO A. MADERO,CDMX,7510,55,{57691328},,GARCIAPELAEZ@HOTMAIL.COM,Private,Private,,Clinic,2 - General Hospital,0,3,-1,SANATORIO SANTA BARBARA GUSTAVO A. MADERO CDMX MEXICO,"(19.4946803, -99.0753125)",19.4946803,-99.0753125,
3199,13390,Mexico,SRSMP000256,CLINICA SILVA,AVENIDA OBREGON 425 ALTOS,CENTRO,NOGALES,SONORA,84000,631,{3120020},,HECTOR7777@PRODIGY.NET.MX,Private,Private,,,,0,3,1.607625334,CLINICA SILVA NOGALES SONORA MEXICO,"(31.3215371, -110.946356)",31.3215371,-110.946356,
3200,15853,Mexico,NLSMP001044,LASIK MONTERREY S.A. DE C.V.,DEGOLLADO 306,MARIA LUISA,MONTERREY,NUEVO LEON,64060,81,{86756891},,DRGUTIERREZ2000@YAHOO.COM.MX,Private,Private,WWW.DRVILLAREALCIRUGIADEOJOS.COM.MX,,,0,3,1.281573814,LASIK MONTERREY S.A. DE C.V. MONTERREY NUEVO LEON MEXICO,"(25.667943, -100.349507)",25.667943,-100.349507,
3201,13058,Mexico,MNSMP001042,CLINICA MATERNIDAD NAVARRO`S,ALFREDO ELIZONDO 6,CENTRO,TUZANTLA,MICHOACAN DE OCAMPO,61540,786,{1920060},,,Private,Private,,,,0,3,1.322283897,CLINICA MATERNIDAD NAVARRO`S TUZANTLA MICHOACAN DE OCAMPO MEXICO,"(19.2075, -100.573611)",19.2075,-100.573611,
3202,14047,Mexico,CHSMP000136,CLINICA DEL CAMPO 67,CAMPO 67 411,OJO DE LA YEGUA,RIVA PALACIO,CHIHUAHUA,31642,614,{5418278},,DRMANUEL_ROD@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,CLINICA DEL CAMPO 67 RIVA PALACIO CHIHUAHUA MEXICO,"(29.0364735, -106.7225909)",29.0364735,-106.7225909,
3203,15298,Mexico,SLSMP000896,CENTRAL MEDICA URIAS,TRAFICO 162,URIAS,MAZATLAN,SINALOA,82070,669,{9910600},,,Private,Private,,Diagnostic center,1 - Primary Care,0,3,-1,CENTRAL MEDICA URIAS MAZATLAN SINALOA MEXICO,"(23.2206611, -106.3780028)",23.2206611,-106.3780028,
3204,14663,Mexico,HGSMP000246,MEXFAM (FUNDACION MEXICANA DE PLANEACION FAMILIAR),AVENIDA JARDIN HIDALGO 10,CENTRO,TEPEJI DEL RIO DE OCAMPO,HIDALGO,42850,773,{7332625},,BMEDRANO@MEXFAM.ORG.MX,Private,Private,WWW.MEXFAM.ORG.MX,Clinic,2 - General Hospital,0,3,-1,MEXFAM (FUNDACION MEXICANA DE PLANEACION FAMILIAR) TEPEJI DEL RIO DE OCAMPO HIDALGO MEXICO,"(19.904878, -99.342537)",19.904878,-99.342537,
3205,14885,Mexico,DGSMP000240,CLINICA DOCTOR VILLARREAL CARRERA,MASURIO 106,LUIS ECHEVERRIA,DURANGO,DURANGO,34250,618,{8185975},,DR.VILLARREALCARRERA@HOTMAL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,-1,CLINICA DOCTOR VILLARREAL CARRERA DURANGO DURANGO MEXICO,"(24.0327656, -104.6250341)",24.0327656,-104.6250341,
3206,14557,Mexico,JCSMP000832,CONSULTORIO GINECOLOGICO DR. FRANCISCO JAVIER OROZCO GUTIERREZ,IGNACIO L. PRADO NO. 40,CENTRO,SAN IGNACIO CERRO GORDO,JALISCO,47190,348,{7160629},,FCOJOROZCO@HOTMAIL.COM,Private,Private,,Medical office,1 - Primary Care,0,3,-1,CONSULTORIO GINECOLOGICO DR. FRANCISCO JAVIER OROZCO GUTIERREZ  SAN IGNACIO CERRO GORDO JALISCO MEXICO,"(20.7436078, -102.5350675)",20.7436078,-102.5350675,
3207,14876,Mexico,TSSMP000812,HOSPITAL CORAZÒN DE JESÙS,AVENIDA DEL MAESTRO 66,PRAXEDIS BALBOA,MATAMOROS,TAMAULIPAS,87438,868,{8164208},,DR_LUEVANO@HOTMAIL.COM,Private,Private,WWW.CORAZONDEJESUS.COM.MX,Clinic,1 - Primary Care,0,3,-1,HOSPITAL CORAZÒN DE JESÙS MATAMOROS TAMAULIPAS MEXICO,"(25.8690294, -97.50273759999999)",25.8690294,-97.5027376,
3208,15534,Mexico,DFSMP000370,CLINICA DEL CARMEN,ORIENTE 237 #364,AGRICOLA ORIENTAL,IZTACALCO,CDMX,8500,55,{55582929},,CLINICADELCARMEN_237@HOTMAIL.COM,Private,Private,,Clinic,2 - General Hospital,0,3,-1,CLINICA DEL CARMEN IZTACALCO CDMX MEXICO,"(19.3939278, -99.07608069999999)",19.3939278,-99.0760807,
3209,16487,Mexico,DFSMP000616,SANATORIO UNION,UNION 251,TEPEYAC INSURGENTES,GUSTAVO A. MADERO,CDMX,7020,55,{55778529},,SONYDIZZY@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,SANATORIO UNION GUSTAVO A. MADERO CDMX MEXICO,"(19.4828544, -99.1215242)",19.4828544,-99.1215242,
3210,14807,Mexico,HGSMP001820,CLINICA MEDICA HIDALGO DOCTOR FRANCISCO JAVIER LOPEZ MEZA,NICOLAS FLORES 21,CUAHUTEMOC,TLAHUELILPAN,HIDALGO,42780,763,{7861825},,JAVIERORTOPEDIA@YAHOO.COM.MX,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,CLINICA MEDICA HIDALGO DOCTOR FRANCISCO JAVIER LOPEZ MEZA TLAHUELILPAN HIDALGO MEXICO,"(20.1394608, -99.23811789999999)",20.1394608,-99.2381179,
3211,16180,Mexico,MSSMP000136,CENTRO MEDICO PUENTE DE IXTLA S.A. DE C.V.,BOULEVARD GILBERTO FIGUEROA 410,SAN MATEO,PUENTE DE IXTLA,MORELOS,62660,751,{3441270},,SALVADOR.OROZCO@GMAIL.COM,Private,Private,,Clinic,1 - Primary Care,0,3,0.710450852,CENTRO MEDICO PUENTE DE IXTLA S.A. DE C.V. PUENTE DE IXTLA MORELOS MEXICO,"(18.6212387, -99.3223965)",18.6212387,-99.3223965,
3212,25930,Mexico,,CHRISTUS MUGUERZA CENTRO AMBULATORIO JUVENTUD,PERIFERICO DE LA JUVENTUD ESQUINA VALLE ESCONDIDO 3201,VALLE DEL ANGEL II ETAPA,CHIHUAHUA,CHIHUAHUA,31115,614,"{1589001,1589011}",,LILIANA.DOMINGUEZ@CHRISTUS.MX,Private,Private,WWW.CHRISTUSMUGUERZA.COM.MX,Hospital - Ambulatory,1 - Primary Care,0,3,0.583429816,CHRISTUS MUGUERZA CENTRO AMBULATORIO JUVENTUD CHIHUAHUA CHIHUAHUA MEXICO,"(28.65928, -106.129539)",28.65928,-106.129539,
3213,14769,Mexico,GTSMP001211,CLINICA DE ESPECIALIDAD MEDICO QUIRURGICA DR. CRUCES,CELAYA 505,CENTRO,LEON,GUANAJUATO,34340,477,{7731130},,,Private,Private,,Clinic,2 - General Hospital,0,3,0.109213964,CLINICA DE ESPECIALIDAD MEDICO QUIRURGICA DR. CRUCES LEON GUANAJUATO MEXICO,"(21.1338922, -101.6927015)",21.1338922,-101.6927015,
3214,13641,Mexico,TCSMP000244,CLINCA LORIS GUADALUPE,RAMON LOPEZ VELARDE 206,CENTRO,HEROICA CARDENAS,TABASCO,86500,937,{3720471},,DR.MENDEZ26@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,CLINCA LORIS GUADALUPE HEROICA CARDENAS TABASCO MEXICO,"(17.9910914, -93.3738125)",17.9910914,-93.3738125,
3215,14465,Mexico,CHSMP000515,CLINICA LA SALLE,AVENIDA BENITO JUAREZ 1603,NUEVO CASAS GRANDE,MIGUEL HIDALGO,CHIHUAHUA,31700,636,{6941838},,CLINICALASALLE@GMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,-1,CLINICA LA SALLE MIGUEL HIDALGO CHIHUAHUA MEXICO,"(28.6329957, -106.0691004)",28.6329957,-106.0691004,
3216,14985,Mexico,SLSMP000230,MATERNIDAD DEL CARMEN,BOULEVARD FRANCISCO I. MADERO 342,CENTRO,GUASAVE,SINALOA,81000,687,{8721157},,,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,MATERNIDAD DEL CARMEN GUASAVE SINALOA MEXICO,"(25.567072, -108.4623037)",25.567072,-108.4623037,
3217,14163,Mexico,GTSMP000453,CASA DE MATERNIDAD Y CUNA A.C.,ACAPULCO 253,BARRIO DEL ZAPOTE,CELAYA,GUANAJUATO,38057,461,{6122815},,SPMATER_CUNACYA@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,CASA DE MATERNIDAD Y CUNA A.C. CELAYA GUANAJUATO MEXICO,"(20.5234664, -100.8050728)",20.5234664,-100.8050728,
3218,13602,Mexico,MSSMP000375,MILAGRITOS DE DIOS,AVENIDA CUAUTLA CUERNAVACA SN,CUAUHTEMOC,YAUTEPEC,MORELOS,62736,735,{3560155},,NAYE.GOMAN@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,0.281465013,MILAGRITOS DE DIOS YAUTEPEC MORELOS MEXICO,"(18.8143716, -98.9598156)",18.8143716,-98.9598156,
3219,16397,Mexico,DFSMP001485,CONSULTORIO SAN ANTONIO,SONORA MANZANA 3 LOTE 10,IZTLAHUACAN,IZTAPALAPA,ESTADO DE MEXICO,9690,55,{22310246},,ULISESRODMAN@HOTMAIL.COM,Private,Private,,,2 - General Hospital,0,3,-1,CONSULTORIO SAN ANTONIO IZTAPALAPA ESTADO DE MEXICO MEXICO,"(19.3386407, -99.017843)",19.3386407,-99.017843,
3220,16398,Mexico,DFSMP001765,CLINICA PARANA,RIO PARANA 82,ARGENTINA PONIENTE,MIGUEL HIDALGO,CDMX,11230,55,{24520524},,JAVEGIRALDO@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,0.710609727,CLINICA PARANA MIGUEL HIDALGO CDMX MEXICO,"(19.459047, -99.20900999999999)",19.459047,-99.20901,
3221,13828,Mexico,TLSMP000165,SANATORIO DE MATERNIDAD DOCTOR FRANCISCO,CARRETERA VIA CORTA KM. 22 S/N,XILOXOXTLA,SANTA ISABEL XILOXOXTLA,TLAXCALA,90190,246,{4616008},,FCOJIMENEZCAMPOS@YAHOO.COM.MX,Private,Private,None,Clinic,2 - General Hospital,0,3,-1,SANATORIO DE MATERNIDAD DOCTOR FRANCISCO SANTA ISABEL XILOXOXTLA TLAXCALA MEXICO,"(19.2531981, -98.19790499999999)",19.2531981,-98.197905,
3222,15684,Mexico,DFSMP003293,CLINICA MEDICA EN GENERAL,CORONADO 7,EL PARAISO,IZTAPALAPA,CDMX,9230,55,{57451067},,SUNDAYNIGHT09@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,-1,CLINICA MEDICA EN GENERAL IZTAPALAPA CDMX MEXICO,"(19.3455142, -99.0111828)",19.3455142,-99.0111828,
3223,15336,Mexico,DFSMP002045,CLINICA GUADALUPE,GUADALUPE VICTORIA 45,SANTA CRUZ MEYEHUALCO,IZTAPALAPA,CDMX,9700,55,{26086183},,JULIOCESARNIETO29@GMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,-1,CLINICA GUADALUPE IZTAPALAPA CDMX MEXICO,"(19.3835177, -99.0257185)",19.3835177,-99.0257185,
3224,14341,Mexico,GTSMP001742,FRAY JUAN ARMENTA SANCHEZ (CLINICA DEL CARMEN),VICENTE BUSTOS 111-B,CENTRO,SALAMANCA,GUANAJUATO,36700,464,"{6473340,6489303}",,,Private,Private,,Clinic,1 - Primary Care,0,3,-1,FRAY JUAN ARMENTA SANCHEZ (CLINICA DEL CARMEN) SALAMANCA GUANAJUATO MEXICO,"(20.5702488, -101.2012153)",20.5702488,-101.2012153,
3225,14031,Mexico,MNSMP002215,CLINICA MATERNIDAD DEL ANGEL,NICOLAS BRAVO 16,BARRIBEL,APATZINGAN,MICHOACAN DE OCAMPO,60660,453,{5345151},,MARIABAZA18@GMAIL.COM,Private,Private,,Clinic,2 - General Hospital,0,3,-1,CLINICA MATERNIDAD DEL ANGEL APATZINGAN MICHOACAN DE OCAMPO MEXICO,"(19.0932032, -102.3536717)",19.0932032,-102.3536717,
3226,14744,Mexico,GTSMP001223,CLINICA DEL BOSQUE,BOSQUE 101 - A,EL COECILLO,LEON,GUANAJUATO,37260,477,{7631694},,DON_POLLO31@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,-1,CLINICA DEL BOSQUE LEON GUANAJUATO MEXICO,"(21.1248748, -101.6669088)",21.1248748,-101.6669088,
3227,15708,Mexico,DFSMP002762,URGENCIAS MEDICAS 24 HORAS,NORTE 166 517,PENSADOR MEXICANO,VENUSTIANO CARRANZA,CDMX,15510,55,{57604620},,JMC_SOS20012000@YAHOO.COM.MX,Private,Private,,,,0,3,1.322283897,URGENCIAS MEDICAS 24 HORAS VENUSTIANO CARRANZA CDMX MEXICO,"(19.4422782, -99.0903088)",19.4422782,-99.0903088,
3228,13799,Mexico,PLSMP000772,CLINICA DEL CENTRO,AV. INDEPENDENCIA NO. 109-B,CENTRO,ATLIXCO,PUEBLA,74200,244,{4454497},,MORALESALVARO@HOTMAIL.ES,Private,Private,,Clinic,2 - General Hospital,0,3,-1,CLINICA DEL CENTRO ATLIXCO PUEBLA MEXICO,"(18.9083885, -98.4347659)",18.9083885,-98.4347659,
3229,13802,Mexico,PLSMP000953,CLINICA INDEPENDENCIA,AVENIDA INDEPENDENCIA 1306,ALVARO OBREGON,ATLIXCO,PUEBLA,74270,244,{4455256},,JUDITHPH56@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,-1,CLINICA INDEPENDENCIA ATLIXCO PUEBLA MEXICO,"(18.9022529, -98.4370367)",18.9022529,-98.4370367,
3230,13341,Mexico,PLSMP000673,CLINICA GUADALUPE,GUADALUPE VICTORIA 369,TERCER BARRIO,HUEJOTZINGO,PUEBLA,74160,227,{2760469},,JOSSELE_1703@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,-1,CLINICA GUADALUPE HUEJOTZINGO PUEBLA MEXICO,"(19.1608174, -98.40860789999999)",19.1608174,-98.4086079,
3231,14829,Mexico,TSSMP000100,CLINICA HOSPITAL SANTA MARIA,REPUBLICA DE CUBA 88,MODELO,MATAMOROS,TAMAULIPAS,87360,868,{8120815},,GLEM@PRODIQY.NET.MX,Private,Private,,Hospital - General,2 - General Hospital,0,3,-1,CLINICA HOSPITAL SANTA MARIA MATAMOROS TAMAULIPAS MEXICO,"(25.8776034, -97.49371479999999)",25.8776034,-97.4937148,
3232,14886,Mexico,SLSMP000073,UNIDAD MEDICA DOCTOR GARIBALDI,CHIHUAHUA PONTE 1791,SAN FRANCISCO,AHOME LOS MOCHIS,SINALOA,81235,668,{8187235},,CLINICGARIBALDI@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,3,-1,UNIDAD MEDICA DOCTOR GARIBALDI AHOME LOS MOCHIS SINALOA MEXICO,"(25.8036543, -109.0101014)",25.8036543,-109.0101014,
3233,13201,Mexico,NLSMP000834,CLINICA HIDALGO,MIGUEL HIDALGO Y COSTILLA 2425,OBISPADO,CHINA,NUEVO LEON,67050,823,"{2320745,8318688}",,CMHIDALGO@CMHIDALGO.COM.MX,Private,Private,WWW.CMHIDALGO.COM.MX,Clinic,1 - Primary Care,0,3,0.746641004,CLINICA HIDALGO CHINA NUEVO LEON MEXICO,"(25.7059439, -99.240999)",25.7059439,-99.240999,
3234,14114,Mexico,CHSMP000474,CASA SALUD Y FARMACIA LOS JAGÜEYES,EL BERRENDO NO. 5-523,LOS JAGÜEYES,NAMIQUIPA,CHIHUAHUA,31978,659,{5766026},,CLINICA.JAGÜEYES@YAHOO.COM,Private,Private,None,Clinic,1 - Primary Care,0,3,-1,CASA SALUD Y FARMACIA LOS JAGÜEYES NAMIQUIPA CHIHUAHUA MEXICO,"(0, 0)",0,0,
3235,41265,Mexico,,CLINICA NAVAL DE COATZACOALCOS,CALLE ALMIRANTES FERNANDO GONZALEZ U HAB ISFAM,20 DE NOVIEMBRE,COATZACOALCOS,VERACRUZ,96458,921,{2488032},{},CLINAVCOAT@HOTMAIL.COM,SEMAR,Public,None,Clinic,1 - Primary Care,0,2,-1,CLINICA NAVAL DE COATZACOALCOS  COATZACOALCOS VERACRUZ  MEXICO,"(18.1378561, -94.4352722)",18.1378561,-94.4352722,
3236,13349,Mexico,NTSMP000115,CLINICA SANTA CECILIA,MORELOS 45,CHILA,COMPOSTELA,NAYARIT,63700,327,{2771768},,,Private,Private,None,Clinic,2 - General Hospital,0,2,-1,CLINICA SANTA CECILIA COMPOSTELA NAYARIT MEXICO,"(21.2369819, -104.9014044)",21.2369819,-104.9014044,
3237,13382,Mexico,BCSMP000513,CLINICA MEDICA SANTA FE,BOULEVARD DIAZ ORDAZ 3600,LUNA PARK LA MESA,TIJUANA,BAJA CALIFORNIA,22680,644,{2997111},,,Private,Private,,,,0,2,1.870516153,CLINICA MEDICA SANTA FE TIJUANA BAJA CALIFORNIA MEXICO,"(32.484635, -116.940715)",32.484635,-116.940715,
3238,14940,Mexico,,CLINICA ITALIA,PROLONGACION ADOLFO RUIZ CORTINES 214,ZONA CENTRO,SAN FERNANDO,TAMAULIPAS,87600,841,{8441341},,DRMALLOZI@HOTMAIL.COM,Private,Private,None,Clinic,2 - General Hospital,0,2,-1,CLINICA ITALIA SAN FERNANDO TAMAULIPAS MEXICO,"(24.8538767, -98.1543299)",24.8538767,-98.1543299,
3239,15574,Mexico,DFSMP005224,SANATORIO NUESTRA SENORA DEL CARMEN,CALLE 21 145,PRO-HOGAR,AZCAPOTZALCO,CDMX,2600,55,"{55670259,55670056}",,SANATORIO_CARMEN@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,2,-1,SANATORIO NUESTRA SENORA DEL CARMEN AZCAPOTZALCO CDMX MEXICO,"(19.4760278, -99.15129979999999)",19.4760278,-99.1512998,
3240,14339,Mexico,GTSMP001626,CENTRO UROLOGICO,MINATITLAN 105,CENTRO,SALAMANCA,GUANAJUATO,36730,464,{6488721},,,Private,Private,,Clinic,1 - Primary Care,0,2,0.357428785,CENTRO UROLOGICO SALAMANCA GUANAJUATO MEXICO,"(20.5776119, -101.195594)",20.5776119,-101.195594,
3241,15498,Mexico,DFSMP003421,CLINICA SAN NICOLAS TOTOLAPAN,SOLEDAD 17-220,SAN NICOLAS TOTOLAPAN,XOCHIMILCO,CDMX,10900,55,{54462742},,DR.FLOR.CORONA@HOTMAIL.COM,Private,Private,,Clinic,1 - Primary Care,0,2,-1,CLINICA SAN NICOLAS TOTOLAPAN XOCHIMILCO CDMX MEXICO,"(19.2983418, -99.24338829999999)",19.2983418,-99.2433883,
3242,15781,Mexico,DFSMP001321,SAN SALVADOR,AVENIDA MORELOS 22,SAN SALVADOR CUAHTENCO,MILPA ALTA,CDMX,12300,55,{58620064},,GALICIA_FELIPE@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,2,-1,SAN SALVADOR MILPA ALTA CDMX MEXICO,"(19.1909195, -99.0930528)",19.1909195,-99.0930528,
3243,14449,Mexico,GTSMP002372,SANATORIO SAN JUAN BAUTISTA,PLAZA PRINCIPAL 15,,HUANIMARO,GUANAJUATO,36990,429,{6910112},,ANGELMAGYA@HOTMAIL.COM,Private,Private,,,2 - General Hospital,0,2,-1,SANATORIO SAN JUAN BAUTISTA HUANIMARO GUANAJUATO MEXICO,"(20.3677531, -101.4974194)",20.3677531,-101.4974194,
3244,14648,Mexico,SLSMP000995,CLINICA BETESDA,PLUTARCO ELIAS CALLES PONIENTE 516-A,SALVADOR ALVARADO,GUAMUCHIL,SINALOA,81450,673,{7325770},,BETESDA73@HOTMAIL.COM,Private,Private,CLINICA-BETESDA.NEGOCIO.SITE,Clinic,2 - General Hospital,0,2,-1,CLINICA BETESDA GUAMUCHIL SINALOA MEXICO,"(25.4665613, -108.0821592)",25.4665613,-108.0821592,
3245,14477,Mexico,CSSMP000386,CLINICA BETESDA,CENTRAL NORTE 8,ALVARO OBREGON,TAPACHULA,CHIAPAS,30820,962,{6989018},,,Private,Private,,,,0,2,1.218413114,CLINICA BETESDA TAPACHULA CHIAPAS MEXICO,"(14.9287669, -92.2504817)",14.9287669,-92.2504817,
3246,13553,Mexico,MSSMP000182,UNIDAD DE MEDICINA FAMILIAR 11 TLAQUILTENANGO,AVENIDA MORELOS 103-B,CENTRO,TLAQUILTENANGO,MORELOS,62980,734,{3421436},,JUAN.HERRERAMAR@IMSS.GOB.MX,IMSS,Public,None,Clinic,1 - Primary Care,0,2,-1,UNIDAD DE MEDICINA FAMILIAR 11 TLAQUILTENANGO TLAQUILTENANGO MORELOS MEXICO,"(18.627026, -99.163508)",18.627026,-99.163508,
3247,14476,Mexico,CSSMP000514,CLINICA SAN JOSE,AVENIDA CENTRAL NORTE 40,CENTRO,SUCHIATE,CHIAPAS,30840,962,{6980222},,,Private,Private,,,2 - General Hospital,0,2,-1,CLINICA SAN JOSE SUCHIATE CHIAPAS MEXICO,"(14.6796279, -92.1525959)",14.6796279,-92.1525959,
3248,12971,Mexico,CCSMP000033,CLINICA OFTALMO LASER CENTER,AVENIDA PEDRO SAENZ DE BARANDA MANZANA 1 LOTE 3 LOCAL 4,AREA AH,CAMPECHE,CAMPECHE,24010,981,{8169378},,VIVI_RP06@HOTMAIL.COM,Private,Private,None,Clinic,1 - Primary Care,0,2,-1,CLINICA OFTALMO LASER CENTER CAMPECHE CAMPECHE MEXICO,"(19.854978, -90.52872099999999)",19.854978,-90.528721,
